date,min_temperature,max_temperature,solar_exposure,rainfall,school_day,holiday,demand
2018-05-07,12.0,19.5,6.2,0.0,Y,N,118254.55499999998
2018-05-08,13.4,17.9,10.6,0.2,Y,N,122876.865
2018-05-09,8.0,18.4,7.5,0.0,Y,N,122721.46000000002
2018-05-10,9.0,12.8,8.5,8.0,Y,N,128518.50499999996
2018-05-11,7.4,15.1,3.7,18.6,Y,N,133467.37
2018-05-12,11.0,16.9,9.0,8.4,Y,N,111273.75499999996
2018-05-13,13.0,16.2,10.8,4.0,Y,N,108729.71
2018-05-14,6.8,15.9,8.2,0.0,Y,N,129885.95500000002
2018-05-15,8.9,14.6,4.6,0.0,Y,N,131900.52
2018-05-16,9.4,14.3,7.6,2.0,Y,N,133399.23
2018-05-17,11.7,15.0,6.9,0.0,Y,N,131757.155
2018-05-18,12.3,17.7,8.0,0.2,Y,N,127353.57499999994
2018-05-19,10.6,15.5,6.5,2.6,Y,N,119262.145
2018-05-20,11.8,16.2,1.7,0.0,Y,N,112349.26
2018-05-21,12.6,16.7,5.0,2.4,Y,N,124046.805
2018-05-22,13.0,17.0,3.6,0.0,Y,N,126922.995
2018-05-23,11.8,15.3,6.5,4.6,Y,N,129352.83000000002
2018-05-24,12.9,16.1,5.1,0.0,Y,N,129553.94
2018-05-25,9.4,14.9,9.5,0.0,Y,N,127957.56999999992
2018-05-26,5.2,20.5,9.9,0.0,Y,N,115384.08499999998
2018-05-27,7.3,20.7,8.0,0.0,Y,N,106044.51
2018-05-28,12.9,20.5,6.0,0.0,Y,N,119360.26500000006
2018-05-29,13.7,17.9,8.1,0.8,Y,N,123142.76
2018-05-30,7.7,15.1,7.9,0.0,Y,N,127830.62
2018-05-31,9.6,14.8,7.6,5.0,Y,N,131159.9450000001
2018-06-01,4.1,13.3,9.6,0.0,Y,N,135864.065
2018-06-02,3.5,13.6,9.6,0.2,Y,N,123226.07500000006
2018-06-03,4.3,13.8,8.5,0.0,Y,N,121177.585
2018-06-04,4.5,14.4,9.3,0.0,Y,N,135385.41
2018-06-05,7.5,15.0,8.8,1.6,Y,N,132975.13
2018-06-06,5.6,19.1,9.4,0.4,Y,N,132038.425
2018-06-07,7.7,17.8,5.7,0.2,Y,N,128577.62999999996
2018-06-08,12.4,13.6,3.3,0.6,Y,N,129910.015
2018-06-09,11.3,15.6,8.0,3.0,Y,N,120232.195
2018-06-10,4.1,15.3,9.3,0.0,Y,N,117037.86500000006
2018-06-11,5.3,17.6,8.9,0.2,Y,Y,113420.98500000006
2018-06-12,7.9,16.6,6.7,0.4,Y,N,127261.29499999998
2018-06-13,9.5,14.1,7.1,0.0,Y,N,131574.605
2018-06-14,8.6,14.5,7.8,5.6,Y,N,130544.48500000002
2018-06-15,9.6,14.0,4.4,4.6,Y,N,133009.01
2018-06-16,6.9,13.1,7.1,2.2,Y,N,124351.23499999994
2018-06-17,8.0,13.1,5.1,15.6,Y,N,120785.59500000002
2018-06-18,9.5,12.0,5.9,7.2,Y,N,138518.735
2018-06-19,3.0,14.5,9.0,0.4,Y,N,143830.12
2018-06-20,4.3,15.3,8.0,0.2,Y,N,141305.88000000006
2018-06-21,4.0,15.1,9.1,0.0,Y,N,143542.01999999993
2018-06-22,4.3,15.0,8.5,0.0,Y,N,140296.40000000002
2018-06-23,6.0,12.8,3.9,0.0,Y,N,132165.425
2018-06-24,9.0,13.1,5.7,0.0,Y,N,125850.58000000006
2018-06-25,8.4,12.6,7.8,0.0,Y,N,141972.715
2018-06-26,8.4,14.1,6.6,0.0,Y,N,142842.4
2018-06-27,4.8,11.2,6.0,0.2,Y,N,148100.13
2018-06-28,5.3,10.6,5.2,0.0,Y,N,150445.47000000006
2018-06-29,6.1,12.5,6.1,0.2,N,N,139188.47999999998
2018-06-30,9.4,14.2,4.9,0.4,N,N,125394.425
2018-07-01,3.5,14.7,8.8,0.4,N,N,124313.06999999998
2018-07-02,2.4,14.6,9.4,0.0,N,N,140713.25500000006
2018-07-03,4.1,14.3,6.7,0.0,N,N,135759.27500000002
2018-07-04,10.4,17.1,6.0,0.0,N,N,128580.975
2018-07-05,12.7,18.7,2.8,0.4,N,N,125861.60000000006
2018-07-06,12.5,15.2,8.3,0.0,N,N,124242.52
2018-07-07,9.6,12.9,6.5,1.2,N,N,119717.435
2018-07-08,9.3,13.9,6.2,0.8,N,N,114562.21500000004
2018-07-09,10.1,13.8,8.1,1.2,N,N,133874.47500000006
2018-07-10,9.3,11.5,5.4,0.0,N,N,140342.99499999994
2018-07-11,6.6,11.6,6.0,0.0,N,N,143461.125
2018-07-12,4.3,11.3,7.5,0.0,N,N,145767.10000000006
2018-07-13,5.8,13.9,9.3,0.2,N,N,140542.95
2018-07-14,4.4,15.5,10.0,0.0,N,N,124491.52999999998
2018-07-15,6.0,13.8,9.8,0.0,N,N,119464.315
2018-07-16,7.9,12.6,4.5,0.0,N,N,137446.75
2018-07-17,9.1,17.5,9.2,0.0,Y,N,131367.08999999994
2018-07-18,6.2,15.2,10.3,1.2,Y,N,132856.72
2018-07-19,8.7,17.6,8.5,0.0,Y,N,133778.445
2018-07-20,7.2,12.1,7.2,4.4,Y,N,135728.40500000006
2018-07-21,6.7,14.0,7.2,0.2,Y,N,125928.62
2018-07-22,8.0,14.8,10.5,0.0,Y,N,114186.79999999994
2018-07-23,8.4,15.4,6.9,0.2,Y,N,134664.655
2018-07-24,8.6,15.6,7.1,0.6,Y,N,132967.19000000006
2018-07-25,8.3,15.7,9.3,6.2,Y,N,135308.29499999998
2018-07-26,7.7,15.1,8.9,0.0,Y,N,137634.12499999994
2018-07-27,9.2,19.5,10.3,0.0,Y,N,130119.49999999994
2018-07-28,8.4,18.6,9.3,0.0,Y,N,116942.94000000006
2018-07-29,10.8,14.6,10.0,2.0,Y,N,111555.0
2018-07-30,8.2,12.6,7.3,0.4,Y,N,135422.13499999998
2018-07-31,8.3,16.2,10.2,0.0,Y,N,129519.995
2018-08-01,9.9,14.8,11.4,1.6,Y,N,134004.96
2018-08-02,4.9,16.1,11.7,0.0,Y,N,129025.0
2018-08-03,7.8,18.4,6.3,0.0,Y,N,129740.31499999994
2018-08-04,8.0,15.3,8.7,1.6,Y,N,116238.175
2018-08-05,10.6,17.6,11.2,0.0,Y,N,104912.38
2018-08-06,9.4,13.8,8.5,0.0,Y,N,127198.78
2018-08-07,7.3,14.8,9.6,0.0,Y,N,131851.015
2018-08-08,9.6,16.0,7.2,1.0,Y,N,131939.49999999994
2018-08-09,5.6,15.4,8.6,2.2,Y,N,135670.99000000005
2018-08-10,9.4,20.0,11.8,0.0,Y,N,121875.355
2018-08-11,8.1,14.7,7.4,10.4,Y,N,119988.73500000002
2018-08-12,5.4,14.8,10.4,4.6,Y,N,115231.84999999998
2018-08-13,7.9,14.9,8.6,0.0,Y,N,127541.57
2018-08-14,9.4,16.7,13.2,0.2,Y,N,121073.45000000006
2018-08-15,11.5,18.4,10.1,0.0,Y,N,122602.115
2018-08-16,8.7,14.7,9.2,0.2,Y,N,131137.065
2018-08-17,7.7,15.9,12.2,0.0,Y,N,125189.54
2018-08-18,8.9,13.8,10.4,2.2,Y,N,116571.25999999994
2018-08-19,6.7,11.9,9.3,9.2,Y,N,119707.92999999998
2018-08-20,5.5,12.4,6.5,2.0,Y,N,138918.385
2018-08-21,8.6,12.4,7.7,1.2,Y,N,138424.25000000006
2018-08-22,8.7,14.0,8.5,1.0,Y,N,136240.84499999994
2018-08-23,5.6,16.0,11.1,0.0,Y,N,131956.72499999998
2018-08-24,4.8,15.4,14.7,0.0,Y,N,130210.94
2018-08-25,3.9,15.2,14.9,0.0,Y,N,116471.77499999998
2018-08-26,4.9,14.7,12.3,0.0,Y,N,111436.265
2018-08-27,6.8,12.9,12.4,3.6,Y,N,131280.84999999998
2018-08-28,1.9,11.2,11.7,0.2,Y,N,139563.09499999994
2018-08-29,0.8,12.5,15.5,0.0,Y,N,136032.16
2018-08-30,4.8,16.7,5.1,0.0,Y,N,139752.545
2018-08-31,8.9,16.0,6.8,1.6,Y,N,130466.915
2018-09-01,10.5,13.4,7.4,2.2,Y,N,116344.56500000006
2018-09-02,5.0,12.3,11.2,3.0,Y,N,118402.905
2018-09-03,5.0,13.1,14.7,0.0,Y,N,131448.995
2018-09-04,3.4,19.5,14.7,0.0,Y,N,128192.085
2018-09-05,8.1,20.2,14.5,0.0,Y,N,118307.15499999994
2018-09-06,13.8,20.6,9.5,0.0,Y,N,116467.36999999998
2018-09-07,8.7,15.1,14.7,3.4,Y,N,123583.52
2018-09-08,4.2,17.5,16.2,0.2,Y,N,109948.615
2018-09-09,8.6,18.1,7.3,0.0,Y,N,107838.95000000004
2018-09-10,13.4,18.0,10.2,0.0,Y,N,123132.625
2018-09-11,9.1,24.2,17.7,0.0,Y,N,111096.53
2018-09-12,11.7,18.5,15.8,0.0,Y,N,112935.04
2018-09-13,7.1,19.7,18.2,0.0,Y,N,117880.565
2018-09-14,10.9,22.7,18.2,0.0,Y,N,111213.15000000002
2018-09-15,10.2,13.7,6.3,0.2,Y,N,108632.35499999998
2018-09-16,5.5,14.0,15.3,2.0,Y,N,113030.005
2018-09-17,6.7,18.1,18.7,0.0,Y,N,118208.23999999998
2018-09-18,11.0,20.3,8.0,0.0,Y,N,119622.28500000006
2018-09-19,8.5,14.7,16.1,3.0,Y,N,123787.77000000006
2018-09-20,3.8,17.4,18.5,0.8,Y,N,125335.56999999998
2018-09-21,8.3,18.9,16.6,0.0,N,N,120372.48
2018-09-22,6.8,17.3,19.7,0.0,N,N,107731.72
2018-09-23,10.4,13.7,11.6,0.2,N,N,107332.1
2018-09-24,4.6,14.9,17.2,0.0,N,N,119535.715
2018-09-25,8.6,13.6,12.2,0.0,N,N,124797.085
2018-09-26,6.4,17.6,20.8,0.0,N,N,119238.345
2018-09-27,9.2,24.2,20.8,0.0,N,N,110878.66999999998
2018-09-28,10.7,15.2,10.2,0.0,N,Y,108622.42
2018-09-29,5.5,14.0,17.0,1.2,N,N,109315.06500000005
2018-09-30,6.8,16.5,19.8,0.2,N,N,106236.22999999997
2018-10-01,4.7,23.3,21.4,0.0,N,N,114466.63999999998
2018-10-02,11.4,25.8,13.4,0.0,N,N,114458.20500000002
2018-10-03,14.7,18.1,10.9,0.0,N,N,115490.835
2018-10-04,10.9,14.6,12.5,0.0,N,N,115294.12
2018-10-05,9.1,20.5,22.5,0.0,N,N,112576.54500000006
2018-10-06,8.3,23.8,22.7,0.0,N,N,102988.14500000002
2018-10-07,10.3,24.7,21.2,0.0,N,N,100476.70500000002
2018-10-08,13.5,28.2,22.7,0.0,N,N,113945.5
2018-10-09,16.1,17.9,7.2,,Y,N,116449.31
2018-10-10,10.1,16.5,20.0,,Y,N,109551.08000000005
2018-10-11,6.4,20.7,23.7,0.0,Y,N,110432.33
2018-10-12,8.7,22.7,23.9,0.0,Y,N,110457.335
2018-10-13,10.5,24.9,23.2,0.0,Y,N,96584.74499999998
2018-10-14,12.4,27.3,22.1,0.0,Y,N,90918.615
2018-10-15,19.5,27.5,19.4,0.0,Y,N,108070.27499999998
2018-10-16,20.0,23.1,6.1,0.2,Y,N,113889.41
2018-10-17,16.1,22.6,15.1,5.2,Y,N,112592.26
2018-10-18,14.7,20.7,10.5,2.0,Y,N,112806.585
2018-10-19,12.8,27.4,23.0,0.0,Y,N,107940.16000000002
2018-10-20,11.7,16.1,9.8,5.0,Y,N,99368.85499999997
2018-10-21,7.6,19.2,22.7,5.6,Y,N,98427.53
2018-10-22,8.9,27.0,25.7,0.0,Y,N,105893.615
2018-10-23,13.0,18.8,16.7,0.0,Y,N,109241.565
2018-10-24,9.2,15.5,19.7,0.0,Y,N,111423.365
2018-10-25,6.4,19.5,25.0,0.0,Y,N,112414.39000000004
2018-10-26,9.6,18.3,23.7,0.0,Y,N,111145.12
2018-10-27,11.3,19.6,20.5,0.0,Y,N,97973.985
2018-10-28,9.3,15.9,22.8,0.0,Y,N,95624.015
2018-10-29,9.1,17.0,25.6,0.0,Y,N,110196.61499999996
2018-10-30,8.3,25.2,25.8,0.0,Y,N,113459.025
2018-10-31,13.0,19.5,16.7,0.0,Y,N,114402.74499999998
2018-11-01,12.8,34.3,14.2,0.0,Y,N,119350.665
2018-11-02,16.3,31.6,13.4,0.0,Y,N,116793.855
2018-11-03,12.6,20.9,19.9,0.2,Y,N,93859.285
2018-11-04,9.2,20.9,19.7,0.0,Y,N,96432.625
2018-11-05,14.5,28.6,15.8,2.8,Y,N,107014.075
2018-11-06,16.3,21.4,7.8,4.4,Y,Y,100696.565
2018-11-07,11.1,17.2,18.2,35.8,Y,N,106387.19500000004
2018-11-08,7.7,17.0,22.7,3.0,Y,N,109430.37
2018-11-09,8.0,20.0,14.8,0.0,Y,N,112506.95
2018-11-10,9.0,20.3,27.3,0.0,Y,N,100203.55
2018-11-11,9.3,19.6,29.1,0.2,Y,N,94602.89
2018-11-12,10.9,30.2,17.5,0.0,Y,N,114159.595
2018-11-13,16.9,30.5,18.4,0.0,Y,N,120185.265
2018-11-14,14.8,17.3,7.2,6.2,Y,N,116487.58
2018-11-15,13.7,18.1,23.8,0.2,Y,N,108628.34
2018-11-16,8.3,19.0,29.8,0.0,Y,N,107405.925
2018-11-17,9.6,18.1,29.9,0.0,Y,N,90498.92
2018-11-18,9.8,26.6,30.1,0.0,Y,N,92043.13
2018-11-19,15.4,30.9,27.5,0.0,Y,N,113978.535
2018-11-20,22.5,27.6,5.5,0.0,Y,N,118330.62499999994
2018-11-21,12.3,23.2,24.2,24.2,Y,N,106618.19499999998
2018-11-22,9.7,16.4,20.3,6.2,Y,N,107278.83
2018-11-23,11.0,14.5,3.5,6.0,Y,N,113582.6
2018-11-24,11.1,16.9,15.8,7.0,Y,N,101352.12
2018-11-25,12.7,18.8,20.5,0.8,Y,N,96240.40999999996
2018-11-26,11.9,18.6,25.5,0.0,Y,N,110547.60500000004
2018-11-27,14.4,20.0,23.3,0.2,Y,N,109706.42000000004
2018-11-28,14.4,20.8,18.0,0.0,Y,N,106684.825
2018-11-29,13.9,18.7,21.1,0.6,Y,N,112586.74
2018-11-30,14.7,20.8,28.0,0.0,Y,N,110031.81999999998
2018-12-01,10.3,31.7,30.8,0.0,Y,N,100725.23999999998
2018-12-02,12.2,19.5,18.9,10.4,Y,N,88903.065
2018-12-03,13.3,23.6,13.4,0.0,Y,N,107666.305
2018-12-04,13.4,20.5,28.2,0.0,Y,N,111718.075
2018-12-05,13.4,25.2,31.1,0.0,Y,N,114225.12000000002
2018-12-06,14.5,35.5,31.3,0.0,Y,N,135452.26
2018-12-07,25.1,38.0,27.1,0.0,Y,N,156648.40500000006
2018-12-08,22.7,30.3,11.0,0.0,Y,N,121237.47
2018-12-09,16.0,20.1,11.8,1.2,Y,N,102161.115
2018-12-10,15.8,20.6,28.5,0.0,Y,N,110803.76499999998
2018-12-11,13.0,23.6,31.6,0.0,Y,N,114413.785
2018-12-12,16.0,33.6,29.4,0.0,Y,N,129715.465
2018-12-13,16.9,21.1,6.0,16.2,Y,N,114986.33000000002
2018-12-14,16.4,22.7,13.7,16.6,Y,N,110025.465
2018-12-15,17.2,24.8,17.5,41.2,Y,N,102577.145
2018-12-16,15.8,23.5,16.3,3.8,Y,N,99110.77500000002
2018-12-17,15.6,21.8,23.2,2.0,Y,N,112804.4
2018-12-18,16.7,20.8,21.1,0.0,Y,N,113485.10500000004
2018-12-19,16.8,26.9,16.6,0.0,Y,N,119907.24499999998
2018-12-20,16.9,21.2,14.8,0.0,Y,N,111880.525
2018-12-21,15.4,20.9,9.6,1.0,N,N,102075.925
2018-12-22,14.1,19.1,27.8,9.8,N,N,92725.73999999998
2018-12-23,11.5,26.9,32.3,0.0,N,N,94938.395
2018-12-24,14.3,34.2,32.3,0.0,N,N,112358.81500000002
2018-12-25,15.8,23.9,32.2,0.0,N,Y,98191.65500000004
2018-12-26,13.3,23.8,32.3,0.0,N,Y,100017.195
2018-12-27,16.2,37.4,29.3,0.0,N,N,129749.14
2018-12-28,21.9,36.4,19.1,0.0,N,N,133831.37499999994
2018-12-29,21.0,23.9,5.7,1.2,N,N,108290.11000000004
2018-12-30,18.2,22.7,9.9,0.6,N,N,99613.86499999998
2018-12-31,17.3,23.5,31.3,0.8,N,N,103381.915
2019-01-01,15.5,26.2,31.7,0.0,N,Y,98933.06
2019-01-02,18.4,22.2,26.3,0.0,N,N,106470.67500000002
2019-01-03,15.9,29.5,27.6,0.0,N,N,118789.605
2019-01-04,18.0,42.6,27.4,0.0,N,N,133288.46
2019-01-05,17.4,21.2,12.9,0.4,N,N,97262.79
2019-01-06,14.6,22.1,30.9,1.4,N,N,93606.21500000004
2019-01-07,17.1,23.1,30.2,0.0,N,N,109874.89999999997
2019-01-08,16.7,24.1,28.9,0.0,N,N,113446.09999999998
2019-01-09,16.1,20.5,28.4,0.6,N,N,105483.435
2019-01-10,13.5,21.4,25.8,0.0,N,N,108078.695
2019-01-11,12.9,30.4,31.5,0.0,N,N,119728.635
2019-01-12,17.7,24.7,28.6,0.0,N,N,108628.96000000002
2019-01-13,14.4,30.5,31.3,0.0,N,N,101853.23999999998
2019-01-14,18.7,32.3,31.1,0.0,N,N,147070.535
2019-01-15,19.4,30.4,22.3,0.0,N,N,152496.24500000005
2019-01-16,19.8,26.7,17.5,0.0,N,N,136971.75500000006
2019-01-17,20.7,32.5,6.0,0.0,N,N,145211.49000000002
2019-01-18,22.3,28.7,2.6,0.2,N,N,134898.21000000002
2019-01-19,16.5,23.5,30.2,2.0,N,N,101692.44999999998
2019-01-20,15.2,22.9,29.2,0.0,N,N,102283.13
2019-01-21,18.4,25.1,28.2,0.0,N,N,130517.97000000002
2019-01-22,19.0,26.8,29.3,0.0,N,N,141444.78000000006
2019-01-23,18.7,23.9,27.4,0.0,N,N,125501.15
2019-01-24,17.3,40.8,30.0,0.0,N,N,155891.345
2019-01-25,21.1,42.8,25.3,0.0,N,N,168894.845
2019-01-26,19.9,26.1,27.7,0.0,N,Y,114818.665
2019-01-27,18.4,27.8,21.1,0.0,N,N,99801.575
2019-01-28,15.5,34.5,29.4,0.0,N,Y,112374.63
2019-01-29,17.5,36.8,27.7,0.0,N,N,138455.45500000002
2019-01-30,18.0,38.1,19.9,0.0,N,N,142113.375
2019-01-31,17.2,21.5,27.8,6.6,Y,N,110277.21
2019-02-01,12.6,24.2,28.8,0.0,Y,N,104422.79
2019-02-02,15.0,34.4,27.5,0.0,Y,N,124749.065
2019-02-03,19.1,38.2,26.1,0.0,Y,N,133287.58500000002
2019-02-04,20.0,22.7,9.3,0.0,Y,N,119168.96
2019-02-05,17.7,26.9,14.6,0.0,Y,N,119702.045
2019-02-06,18.5,34.7,22.8,0.0,Y,N,140497.81500000006
2019-02-07,20.7,28.3,25.1,11.0,Y,N,141593.545
2019-02-08,18.1,23.1,21.1,0.0,Y,N,117327.49500000002
2019-02-09,14.6,19.7,13.6,0.0,Y,N,95668.77000000003
2019-02-10,13.0,23.3,23.5,4.8,Y,N,94786.72
2019-02-11,14.4,27.5,18.6,0.0,Y,N,114085.64499999996
2019-02-12,18.4,21.5,12.4,0.0,Y,N,107697.20499999996
2019-02-13,11.8,19.2,23.7,2.8,Y,N,106692.84500000004
2019-02-14,12.3,23.2,24.2,0.0,Y,N,107655.08
2019-02-15,14.8,22.8,23.1,0.0,Y,N,113910.46
2019-02-16,16.1,23.2,24.2,0.0,Y,N,106467.235
2019-02-17,15.0,29.0,20.0,0.0,Y,N,108470.92500000002
2019-02-18,18.0,23.6,16.9,0.0,Y,N,116995.06500000006
2019-02-19,13.7,20.2,21.4,0.0,Y,N,110531.6
2019-02-20,13.5,23.2,20.8,0.0,Y,N,108972.30499999998
2019-02-21,14.0,20.4,16.2,0.0,Y,N,110235.33500000002
2019-02-22,15.5,21.2,23.9,0.0,Y,N,109901.76
2019-02-23,16.4,25.8,24.0,0.0,Y,N,99890.25000000004
2019-02-24,13.8,32.9,24.6,0.0,Y,N,106877.865
2019-02-25,18.0,34.2,24.4,0.0,Y,N,133476.60500000007
2019-02-26,17.9,22.3,21.0,0.0,Y,N,123114.11499999996
2019-02-27,12.9,25.7,24.0,0.0,Y,N,125272.27
2019-02-28,16.3,36.8,23.4,0.0,Y,N,150472.25499999998
2019-03-01,22.6,38.1,22.3,0.0,Y,N,163682.03999999998
2019-03-02,22.3,36.3,23.4,0.0,Y,N,146265.115
2019-03-03,25.1,36.0,14.4,0.0,Y,N,138597.69000000006
2019-03-04,19.0,24.6,21.8,0.0,Y,N,136528.80999999994
2019-03-05,18.0,24.3,15.5,0.0,Y,N,126073.52999999998
2019-03-06,13.2,17.2,19.5,1.6,Y,N,108723.615
2019-03-07,9.7,22.1,21.2,2.0,Y,N,114519.865
2019-03-08,11.3,26.8,10.2,0.0,Y,N,117281.20000000006
2019-03-09,13.9,24.7,20.0,0.0,Y,N,106854.93499999998
2019-03-10,14.3,23.7,10.1,0.0,Y,N,101994.055
2019-03-11,15.9,21.8,18.6,0.2,Y,Y,103219.08000000002
2019-03-12,15.8,19.2,10.8,0.0,Y,N,110086.7
2019-03-13,11.9,18.6,15.1,0.0,Y,N,114740.51999999996
2019-03-14,12.1,20.8,20.6,0.2,Y,N,112785.78
2019-03-15,11.7,22.2,18.7,0.0,Y,N,111179.125
2019-03-16,12.2,25.6,20.1,0.0,Y,N,105119.47999999998
2019-03-17,14.2,25.6,19.2,0.0,Y,N,105669.04499999998
2019-03-18,16.5,28.2,18.9,0.0,Y,N,121954.385
2019-03-19,16.9,23.4,12.7,0.0,Y,N,123290.83499999998
2019-03-20,19.3,23.4,11.1,0.0,Y,N,123994.30000000002
2019-03-21,18.2,24.3,12.5,0.0,Y,N,124181.40500000006
2019-03-22,18.7,28.6,15.3,0.0,Y,N,128305.64
2019-03-23,19.9,31.3,13.6,1.8,Y,N,109147.65
2019-03-24,16.5,29.3,16.9,2.0,Y,N,104226.83000000005
2019-03-25,14.8,19.0,13.6,0.2,Y,N,107583.935
2019-03-26,12.3,20.3,15.9,0.0,Y,N,108840.18
2019-03-27,11.1,21.7,17.8,0.0,Y,N,113307.595
2019-03-28,11.6,27.9,17.8,0.0,Y,N,113923.16
2019-03-29,14.6,28.5,4.9,0.0,Y,N,110768.285
2019-03-30,9.1,15.6,11.4,1.8,Y,N,101262.655
2019-03-31,9.4,18.5,8.0,2.2,Y,N,101119.835
2019-04-01,13.0,17.1,6.6,0.2,Y,N,116817.42999999992
2019-04-02,7.4,25.9,16.6,0.0,Y,N,114927.20500000002
2019-04-03,9.4,24.7,10.9,0.0,Y,N,115188.76
2019-04-04,13.3,21.9,13.9,0.0,Y,N,113763.835
2019-04-05,14.4,28.5,15.3,0.0,N,N,111484.73
2019-04-06,16.5,20.1,12.4,0.0,N,N,102229.64500000002
2019-04-07,9.5,26.5,15.9,0.0,N,N,93590.42500000002
2019-04-08,12.5,23.1,9.0,0.0,N,N,108543.635
2019-04-09,11.1,16.3,13.9,1.6,N,N,111999.04000000002
2019-04-10,10.7,15.8,4.8,1.4,N,N,120858.98000000004
2019-04-11,11.3,17.3,14.4,0.0,N,N,116890.61
2019-04-12,6.7,24.9,15.3,0.2,N,N,114848.76999999996
2019-04-13,10.5,20.7,10.0,0.0,N,N,105963.555
2019-04-14,11.8,22.5,14.4,0.0,N,N,98680.0
2019-04-15,12.9,27.4,10.9,0.0,N,N,114194.95500000006
2019-04-16,17.1,30.3,14.4,0.0,N,N,115392.875
2019-04-17,22.1,30.0,12.8,0.0,N,N,117281.13
2019-04-18,13.2,17.7,12.8,0.0,N,N,111360.06500000006
2019-04-19,8.6,22.1,14.0,0.0,N,Y,95967.40499999998
2019-04-20,10.2,30.2,13.9,0.0,N,Y,95654.36
2019-04-21,14.8,27.0,7.5,0.0,N,Y,94810.66499999998
2019-04-22,13.7,17.6,6.0,0.8,N,Y,100246.51000000002
2019-04-23,11.1,18.5,8.0,0.0,N,N,114240.885
2019-04-24,14.6,23.2,8.2,0.0,Y,N,113264.22999999998
2019-04-25,10.2,21.5,10.6,0.0,Y,Y,98112.46500000004
2019-04-26,11.9,15.8,6.9,3.0,Y,N,107226.59
2019-04-27,8.7,16.2,8.5,0.0,Y,N,105374.93
2019-04-28,12.4,17.4,5.2,0.0,Y,N,101057.43
2019-04-29,11.5,18.1,8.4,0.0,Y,N,118307.525
2019-04-30,7.9,23.1,11.7,0.0,Y,N,110515.6
2019-05-01,15.6,22.8,7.8,0.0,Y,N,111462.385
2019-05-02,17.1,20.2,6.2,3.6,Y,N,112948.40000000002
2019-05-03,11.8,20.7,9.0,0.2,Y,N,110902.18500000004
2019-05-04,13.0,16.4,8.2,0.2,Y,N,103616.145
2019-05-05,11.3,16.3,6.5,2.0,Y,N,104770.705
2019-05-06,11.7,16.7,8.5,0.2,Y,N,121535.485
2019-05-07,7.4,18.7,11.7,0.0,Y,N,116318.435
2019-05-08,10.3,17.4,7.3,5.2,Y,N,118801.83999999998
2019-05-09,9.7,16.2,5.3,0.6,Y,N,122003.33500000002
2019-05-10,10.2,14.2,2.8,7.2,Y,N,123850.86000000006
2019-05-11,10.2,16.4,7.7,8.2,Y,N,113186.73500000002
2019-05-12,12.2,17.7,6.6,0.0,Y,N,110416.88000000003
2019-05-13,12.7,18.1,8.3,0.0,Y,N,119598.605
2019-05-14,11.3,20.2,9.0,0.0,Y,N,123005.30999999994
2019-05-15,12.0,15.8,8.0,0.0,Y,N,126264.77500000002
2019-05-16,10.5,16.1,9.8,0.0,Y,N,127389.485
2019-05-17,6.5,18.6,10.7,0.0,Y,N,126934.24000000006
2019-05-18,6.2,21.5,10.6,0.0,Y,N,112990.63499999998
2019-05-19,8.9,21.8,10.0,0.2,Y,N,104054.85
2019-05-20,12.0,19.6,3.1,0.4,Y,N,118733.42
2019-05-21,11.1,20.4,6.9,0.4,Y,N,121766.77000000006
2019-05-22,10.7,22.3,10.3,0.0,Y,N,122015.58999999994
2019-05-23,9.9,21.3,10.2,0.0,Y,N,119118.11000000002
2019-05-24,13.8,20.2,4.4,0.0,Y,N,118924.76499999994
2019-05-25,13.7,19.8,9.1,1.6,Y,N,104949.95000000004
2019-05-26,9.5,15.1,8.6,6.6,Y,N,106153.43
2019-05-27,7.8,14.0,7.2,8.2,Y,N,130229.29500000006
2019-05-28,8.2,15.7,3.3,0.2,Y,N,133799.65499999994
2019-05-29,8.7,10.6,7.9,1.2,Y,N,136301.49000000002
2019-05-30,6.7,13.3,5.8,5.8,Y,N,138857.13499999998
2019-05-31,8.5,14.3,5.7,1.4,Y,N,133869.14000000007
2019-06-01,11.7,14.6,5.8,2.4,Y,N,120653.43500000006
2019-06-02,11.0,14.5,6.7,0.0,Y,N,118086.93
2019-06-03,8.2,12.0,3.8,15.4,Y,N,135437.84999999998
2019-06-04,8.4,12.9,7.9,3.2,Y,N,136149.125
2019-06-05,8.6,13.0,5.7,0.0,Y,N,137844.81500000006
2019-06-06,10.2,14.8,7.9,0.0,Y,N,134971.775
2019-06-07,11.7,16.6,8.0,0.0,Y,N,132003.44000000006
2019-06-08,6.7,18.7,9.3,0.0,Y,N,117243.63
2019-06-09,7.8,18.0,8.0,0.0,Y,N,110669.41999999998
2019-06-10,12.0,19.2,7.6,3.0,Y,Y,108133.03
2019-06-11,9.6,17.9,9.2,0.0,Y,N,122760.92000000006
2019-06-12,11.9,16.5,1.3,0.6,Y,N,128127.75
2019-06-13,8.8,17.4,8.9,2.6,Y,N,128535.19
2019-06-14,10.0,17.3,7.0,2.2,Y,N,128153.195
2019-06-15,9.0,15.2,6.4,2.6,Y,N,121097.84500000002
2019-06-16,8.6,16.7,7.5,0.0,Y,N,116811.39000000006
2019-06-17,6.3,17.9,8.6,3.4,Y,N,129972.91499999994
2019-06-18,8.0,13.7,5.2,0.0,Y,N,137922.21999999994
